step,pElo,nll
28551,613.222,3.5451
28576,617.122,3.49446
28601,639.92,3.46624
28625,628.645,3.60406
28651,602.134,3.5535
28675,617.122,3.57418
28701,611.653,3.54708
28726,601.332,3.52785
28751,598.111,3.56939
28776,568.047,3.60797
28802,575.757,3.58095
28826,605.328,3.56901
28851,632.43,3.4914
28876,603.734,3.55167
28900,605.328,3.57797
28925,613.222,3.54675
28951,606.123,3.56908
28976,604.532,3.58568
29000,614.005,3.55375
29027,598.919,3.62263
29051,568.91,3.62799
29075,601.332,3.59229
29101,610.08,3.58493
29126,575.757,3.61065
29150,588.312,3.56882
